"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Hermiston","Hermiston","OR","Hermiston-Pendleton, OR","""Hermiston-Pendleton, OR""",1622,5.86694652308815,96.55,,1.8428,181500,0.165562913907285,6.45161290322581,,,0.112077789150461,0.0319634703196347,85.5
"City","Villa Rica","Villa Rica","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",1623,7.74137616353349,,,,148600,0.951086956521739,10.4832713754647,0.0583714670255719,,0.110373601365447,0.0360824742268041,63
"City","Catalina Foothills","Catalina Foothills","AZ","Tucson, AZ","""Tucson, AZ""",1624,6.48384741741194,87.5,2.4653,0.8645,422000,0.0237022991230149,1.76030865686038,0.0252251184834122,,0.0879911455451024,0.0125786163522013,92
"City","Ukiah","Ukiah","CA","Ukiah, CA","""Ukiah, CA""",1625,5.45628764373061,87.5,,,354600,-0.112676056338028,1.37221269296741,,,0.0742729306487696,0.0180722891566265,87
"City","Fort Dodge","Fort Dodge","IA","Fort Dodge, IA","""Fort Dodge, IA""",1626,5.96915495528381,,,,85400,0.352526439482961,18.7760778859527,,,0.171105730427764,0.0172955974842767,69
"City","Mehlville","Mehlville","MO","St. Louis, MO","""St. Louis, MO-IL""",1627,1.02299689724402,61.9,2.1695,0.5372,147900,-0.269723533378287,-5.43478260869565,0.0198647734956052,,,,55
"City","Town of Andover","Town of Andover","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1628,8.87661982113524,100,,,598500,0.537544095414077,5.40683339203945,0.0240534670008354,,0.0610402355250245,0.0160771704180064,70
"City","Marysville","Marysville","OH","Columbus, OH","""Columbus, OH""",1629,5.39331994889578,,,3.0548,178700,0.0559910414333707,0.676056338028169,0.0406939003917179,,0.0531459987782529,0.0229885057471264,64
"City","Rahway","Rahway","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1630,0.36776784084687,62.5,4.0806,8.1329,253200,-0.118343195266272,6.92567567567568,0.0271406003159558,,0.177934018388318,0.132218844984802,98
"City","Auburn","Auburn","NY","Auburn, NY","""Auburn, NY""",1631,1.04307355356817,,,,85900,-0.463499420625724,5.26960784313725,,,0.0834805653710247,0.0476190476190476,104
"City","Moncks Corner","Moncks Corner","SC","Charleston, SC","""Charleston-North Charleston, SC""",1632,5.53203139258989,91.18,2.3817,1.1811,190500,0.687103594080338,6.30580357142857,,,0.0915460065390005,0.0612244897959184,69
"City","Orangevale","Orangevale","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",1633,6.517612703048,83.33,5.2576,,353100,0.170212765957447,6.96758558012723,0.0390654205607477,,0.0635923352284691,0.0132450331125828,49
"City","Rockwall","Rockwall","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",1634,8.42672020441687,100,1.3576,,264400,-0.339238597813796,6.69895076674738,0.0377458396369137,,,,55
"City","Orange","Orange","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1636,0.403358277057857,,,,193900,0.937011972930765,-0.61506919528447,0.0077050025786487,,0.254620123203285,0.252688172043011,101
"City","Fridley","Fridley","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",1637,8.0799415951816,,,,189400,0.317796610169492,6.22546270330903,0.0272175290390708,,0.0599571734475375,0.025,68
"City","Ponte Vedra Beach","Ponte Vedra Beach","FL","Jacksonville, FL","""Jacksonville, FL""",1638,5.81492973170287,74.55,,,481400,0.564027574681429,4.76605005440696,0.023286248442044,,0.0531732418524871,0.043010752688172,105
"City","Plum","Plum","PA","Pittsburgh, PA","""Pittsburgh, PA""",1639,2.37999634969885,100,,,153100,0.065359477124183,3.58592692828146,0.0204637491835402,,0.0476554536187564,0.053475935828877,66.5
"City","Rolla","Rolla","MO","Rolla, MO","""Rolla, MO""",1640,4.84486220113159,,,,127300,0.791765637371338,2.33118971061093,,,0.163249810174639,0.013953488372093,79.5
"City","Pineville","Pineville","LA","Alexandria, LA","""Alexandria, LA""",1641,4.41230151487498,100,,,164000,-0.726392251815981,8.97009966777409,0.023609756097561,,0.0825531914893617,0.0343642611683849,71
"City","Hopewell","Hopewell","VA","Richmond, VA","""Richmond, VA""",1642,6.21098740646103,100,,4.2234,115200,0.523560209424084,10.0286532951289,0.0397395833333334,,0.250223147872657,0.0344827586206897,70
"City","Stoughton","Stoughton","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1643,7.77787917503194,92.31,,1.9245,349200,0.92485549132948,6.3013698630137,0.0295160366552119,,0.0787438481368643,0.0595238095238095,73
"City","Cabot","Cabot","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",1644,3.34093812739551,100,,0.5216,140700,-0.354107648725212,2.55102040816327,0.0299644633972993,,0.127981066812307,0.0355618776671408,83.5
"City","Monterey","Monterey","CA","Salinas, CA","""Salinas, CA""",1646,7.05238182150027,87.5,4.9068,1.2706,747200,0.160857908847185,4.79663394109397,0.0261844218415417,,0.0451270383010997,0,63.5
"City","Holiday","Holiday","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",1647,6.51487497718562,72.22,,,89700,1.12739571589628,16.9491525423729,0.0694314381270904,,0.173577887215428,0.0839222638207455,66
"City","Town of Rotterdam","Town of Rotterdam","NY","Albany, NY","""Albany-Schenectady-Troy, NY""",1648,2.48129220660705,100,,,158600,0,3.32247557003257,0.0142496847414879,,0.123505976095618,0.0795698924731183,112
"City","Dracut","Dracut","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1649,2.36083226866216,81.25,,,311400,0.0964320154291225,8.42618384401114,0.030427103403982,,0.0743494423791821,0.0675,56
"City","Florin","Florin","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",1650,7.30699032670195,90.91,4.1449,,257300,0.547088706525987,12.7025843188787,0.0534628837932374,,0.10054347826087,0.035472972972973,49
"City","Saugus","Saugus","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1651,6.88811826975726,100,,,401800,0.475118779694924,10.9331860850359,0.0315405674464908,,0.0469749139203148,0.0732984293193717,62
"City","Englewood","Englewood","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1652,0.377806169008943,81.82,,,365800,-1.21523089386984,2.95524908528005,0.0198797156916348,,0.130242825607064,0.171912832929782,148
"City","Newberg","Newberg","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",1653,8.69592991421792,100,4.0957,3.7258,307000,0.261267145656434,9.17496443812233,0.0420944625407167,,0.0462962962962963,0.0413793103448276,62
"City","Hanover Park","Hanover Park","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1654,1.50574922431101,90.62,,,191200,0.157150340492404,4.25299890948746,0.0350209205020922,,0.159849198868992,0.071933962264151,72
"City","Burbank","Burbank","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1655,5.00821317758715,80.95,,,183400,0.548245614035088,6.38051044083527,0.0328298800436204,,0.171034482758621,0.0596774193548387,112.5
"City","Live Oak","Live Oak","FL",,,1656,7.63186712903815,,,,107200,0.75187969924812,7.09290709290709,,,0.105754997138705,0.0694072026958595,141
"City","Tooele","Tooele","UT","Salt Lake City, UT","""Salt Lake City, UT""",1657,1.77769665997445,,,,179700,0.11142061281337,7.73381294964029,0.022097941012799,,0.138025845477042,0.0278884462151394,65
"City","Marysville","Marysville","CA","Yuba City, CA","""Yuba City, CA""",1658,5.69629494433291,90,8.3199,3.4488,220000,0.824931255728689,9.5072175211548,0.0724363636363636,,0.104768083036004,0.0309597523219814,54.5
"City","Fleming Island","Fleming Island","FL","Jacksonville, FL","""Jacksonville, FL""",1659,2.93666727505019,66.67,,,258800,0.310077519379845,6.72164948453608,0.0294010819165378,,0.103440670489634,0.0426439232409382,78
"City","West Fargo","West Fargo","ND","Fargo, ND","""Fargo, ND-MN""",1660,8.81821500273773,,,,238700,0.717299578059072,2.18321917808219,0.0249434436531211,,0.0578284136026239,0.00895522388059702,87.5
"City","Eustis","Eustis","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",1661,7.91932834458843,91.67,,,176700,0.45480386583286,14.1472868217054,0.0505149971703451,,0.0983289851187527,0.0607930204509115,90
"City","Fremont","Fremont","OH","Fremont, OH","""Fremont, OH""",1662,1.24657784267202,,,,100800,-0.395256916996047,7.3482428115016,,,0.143302180685358,0.0217391304347826,70
"City","Norco","Norco","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",1663,5.6917320678956,84.62,6.3876,,500500,0.1,7.31132075471698,0.0486753246753246,,0.0717993079584775,0.0441767068273092,76.5
"City","Immokalee","Immokalee","FL","Naples, FL","""Naples-Immokalee-Marco Island, FL""",1664,1.50848695017339,100,,,115300,-0.774526678141136,2.48888888888889,0.0122896790980052,,0.104,0.0538461538461538,161
"City","Derby","Derby","KS","Wichita, KS","""Wichita, KS""",1665,5.35681693739734,100,,,172800,-0.632547441058079,3.90859891761876,,,0.0620922928243537,0.0116731517509728,65
"City","Middletown","Middletown","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1666,4.59937944880453,87.5,2.9145,2.0117,380200,-0.183775269099501,6.55829596412556,0.0315123619147817,,0.0806351671563361,0.0997989506815988,103.5
"City","Deptford Township","Deptford Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1667,0.0903449534586603,74.07,12.8085,11.1404,176400,0.0567214974475326,0.398406374501992,0.0140873015873015,,0.148664738901174,0.160183066361556,100
"City","Fairhope","Fairhope","AL","Daphne, AL","""Daphne-Fairhope-Foley, AL""",1668,7.3553568169374,77.27,,,258300,0.0387296669248645,6.07802874743327,,,0.0640071449836261,0.00465116279069767,106.5
"City","Bethel Park","Bethel Park","PA","Pittsburgh, PA","""Pittsburgh, PA""",1669,8.32359919693375,100,,,194000,0.989068193649141,6.53487095002746,0.0270773195876288,,0.0379316210239837,0.0179372197309417,66
"City","Moultrie","Moultrie","GA","Moultrie, GA","""Moultrie, GA""",1670,1.40992881912758,71.43,,,88600,-1.11607142857143,7.39393939393939,,,0.165863384484776,0.048395829967675,164
"City","Shelbyville","Shelbyville","TN","Shelbyville, TN","""Shelbyville, TN""",1671,8.33089979923344,100,,,141500,0.42583392476934,16.078753076292,,,0.0619369369369369,0.0409090909090909,76
"City","East Northport","East Northport","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1672,1.99397700310276,,,,452200,-0.176600441501104,4.8215113583681,0.0330893409995576,,0.0475787692958342,0.151111111111111,106
"City","Owosso","Owosso","MI","Owosso, MI","""Owosso, MI""",1673,2.2212082496806,,,,93600,-0.106723585912487,13.730255164034,,,0.181291630466261,0.0223642172523962,66.5
"City","West Springfield","West Springfield","MA","Springfield, MA","""Springfield, MA""",1674,4.98996167183793,100,,2.7905,211200,0.332541567695962,2.92397660818713,0.0263115530303031,,0.0895061728395062,0.0655172413793104,77
"City","Terrell","Terrell","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",1675,9.35389669647746,83.33,2.6316,1.0258,135300,0.819672131147541,8.93719806763285,0.0441389504804139,,,,72
"City","Phenix City","Phenix City","AL","Columbus, GA","""Columbus, GA-AL""",1676,0.109509034495346,,,,84900,-0.352112676056338,-3.1927023945268,0.0294817432273262,,0.235775881708779,0.0481642627072014,86
"City","Bergenfield","Bergenfield","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1677,4.15313013323599,85.71,2.6316,0.9859,353100,-0.141402714932127,3.57876210032268,0.025916171056358,,0.09412068076328,0.183561643835616,116
"City","Bernards Township","Bernards Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1678,5.33308997992334,80,,0.8924,607600,-0.164311534669734,3.93431406089634,0.015765306122449,,0.0450307478674866,0.0484581497797357,107
"City","Quincy","Quincy","IL","Quincy, IL","""Quincy, IL-MO""",1680,6.12520532943968,,,,114700,0.087260034904014,3.24032403240324,,,0.0986014309630999,0.0238671785278119,79.5
"City","Mill Valley","Mill Valley","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",1681,2.82168278883008,66.67,,2.18,1412400,-1.30668716372022,-1.84168462019598,0.00586731804021534,,0.0155159038013964,0.0166666666666667,63
"City","Winter Garden","Winter Garden","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",1682,6.38072640992882,88.24,,,254700,0.394166338194718,4.90115321252059,0.0397369454259913,,0.0878566688785667,0.0558912386706949,80
"City","Windsor","Windsor","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",1683,3.74703413031575,70.59,,2.3936,206900,0.583373845405931,7.03569580962235,0.0482551957467376,,0.171098066298343,0.0908173562058527,84
"City","Riverhead","Riverhead","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1684,3.69775506479285,,,,361700,-0.358126721763085,11.9814241486068,0.0346115565385678,,0.0926768721555647,0.160714285714286,153
"City","Arroyo Grande","Arroyo Grande","CA","San Luis Obispo, CA","""San Luis Obispo-Paso Robles-Arroyo Grande, CA""",1685,8.21135243657602,95.45,,1.0507,687700,-0.116194625998548,2.38201578085455,0.0299476515922641,,0.0302351623740202,0.00925925925925926,85
"City","Fernandina Beach","Fernandina Beach","FL","Jacksonville, FL","""Jacksonville, FL""",1686,8.10731885380544,,,,328100,0.490045941807044,6.56057161416044,0.0300304785126486,,0.0647155812036274,0.0127388535031847,99
"City","Tiffin","Tiffin","OH","Tiffin, OH","""Tiffin, OH""",1687,1.17722212082497,,,,114000,-0.523560209424084,5.94795539033457,,,0.115218756003885,0.0171673819742489,63.5
"City","Vestal","Vestal","NY","Binghamton, NY","""Binghamton, NY""",1688,2.75141449169556,81.82,6.25,,128200,0.391542678151919,5.34100246507806,0.0383151326053042,,0.101289134438306,0.0666666666666667,92
"City","Magna","Magna","UT","Salt Lake City, UT","""Salt Lake City, UT""",1689,4.51359737178317,,,,183700,0.163576881134133,10.4630186410102,0.0299020141535111,,0.140062949640288,0.0208667736757624,56
"City","Darlington","Darlington","SC","Florence, SC","""Florence, SC""",1692,0.347691184522723,,,,76400,-2.67515923566879,-10.8518086347725,0.0272120418848167,,0.115793957195794,0.0500548529609262,89
"City","Town of Bridgewater","Town of Bridgewater","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1693,3.23507939405001,81.25,,12.1856,355400,0.197349873132224,5.45994065281899,0.024572312886888,,0.0683473389355742,0.0450819672131147,78
"City","Schererville","Schererville","IN","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1694,2.77787917503194,,,,217300,-0.594693504117109,2.25882352941176,0.0286148182236539,,0.101920614596671,0.0251256281407035,83
"City","Danvers","Danvers","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1695,7.6893593721482,93.33,,,430800,0.209351011863224,7.86179268903355,0.0291713091922006,,0.0457087284220763,0.0372340425531915,69
"City","Atlantic City","Atlantic City","NJ","Atlantic City, NJ","""Atlantic City-Hammonton, NJ""",1697,0.0511042160978281,40,11.55,8.1057,112800,-0.0885739592559787,0.714285714285714,0.0107003546099291,,0.294554455445545,0.241596638655462,152
"City","Bartlett","Bartlett","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1698,2.21573279795583,71.15,,,268000,0.562851782363977,4.23959548813691,0.023723880597015,,0.115629659753287,0.041031652989449,78.5
"City","La Place","La Place","LA","New Orleans, LA","""New Orleans-Metairie, LA""",1699,0.743748859280891,,,,131100,0,4.21303656597774,,,0.264611043933898,0.0952018278750952,80
"City","Oak Forest","Oak Forest","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1700,3.42763277970433,59.09,,,182300,0.662617338487024,5.68115942028986,0.0298573779484366,,0.196460980036298,0.0646651270207852,103
"City","Wethersfield","Wethersfield","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",1701,3.22504106588794,72.73,6.3495,0.7421,239900,0,1.01052631578947,0.034214255939975,,0.1041581736649,0.0489236790606654,86
"City","Orion","Orion","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",1702,4.62766928271582,83.33,,,237000,0.423728813559322,4.31338028169014,0.0291308016877636,,0.0643945309821784,0.0114821131356146,65
"City","Odenton","Odenton","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",1703,2.03504289103851,76.19,5.419,0.6801,295700,0.305291723202171,1.23245463882232,0.0215387216773757,,0.160731948565776,0.037948717948718,76
"City","Wellesley","Wellesley","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1704,8.50793940500091,100,,,1256800,0.439542875409574,3.61942451974606,0.0159802673456397,,0.0313678805877553,0.0188718656738967,100
"City","Claremont","Claremont","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",1705,4.19602117174667,100,,3.0505,655600,0.244648318042813,3.35803247674602,0.00844112263575347,,0.0396196513470682,0.0457142857142857,55
"City","Englewood","Englewood","FL","North Port-Sarasota-Bradenton, FL","""North Port-Sarasota-Bradenton, FL""",1706,6.14528198576383,88.24,,,221800,0.361990950226244,4.72143531633617,0.0178449053201082,,0.049024813990519,0.0359822472522948,139
"City","Tewksbury","Tewksbury","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",1707,6.59974447891951,100,,3.3324,391700,0.0255362614913177,7.13894967177243,0.0295966300740362,,0.0513854787793757,0.0511945392491468,63
"City","New Lenox","New Lenox","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1708,5.84139441503924,73.68,,,269500,1.0119940029985,6.77496038034865,0.03060853432282,,0.0799509879001378,0.0517241379310345,87
"City","Paramus","Paramus","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",1709,0.451724767293302,87.5,,,580400,-0.718439958946288,0.851433536055604,0.0199259131633356,,0.0486314111081584,0.0710382513661202,89
"City","Lake in the Hills","Lake in the Hills","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1710,0.479102025917138,60.71,,,217600,0.230308613542146,4.51488952929875,0.0245312499999999,,0.161247947454844,0.0610997963340122,72
